eod_date,GB00B7L9SL19,GB00BL68HG94,GB00BF0HZ991,GB00B7Z53659,GB00BMGR2791,GB00BHBFH458,GB00BLPK7110,GB0030880693,GB00BK5CVX03,GB00BTHH2R79,GB00BPCJD880,GB00BL68HJ26,GB00BYZW3G56,GB00BNNGP668,GB00BL6C7720,GB00BPSNB460,GB00BDRHNP05,GB00B16NNR78,GB00BMBL1G81,GB00BSQNRC93,GB00BMF9LG83,GB00BFX0ZL78,GB0002404191,GB00BLPK7227,GB00BQC82B83,GB00BJMHB534,GB00BSQNRD01,GB00BL68HH02,GB00B24FF097,GB00BMGR2809,GB00BPSNBF73,GB00BM8Z2T38,GB0004893086,GB00BMV7TC88,GB00BM8Z2S21,GB00BPJJKN53,GB00BQC82C90,GB00B52WS153,GB00BMGR2916,GB0032452392,GB00BZB26Y51,GB00BQC4R999,GB00B00NY175,GB00BLPK7334,GB00B3KJDS62,GB00BQC82D08,GB00B6460505,GB00BJQWYH73,GB00B1VWPJ53,GB00BPJJKP77,GB00B84Z9V04,GB00BN65R313,GB00BNNGP775,GB00B128DP45,GB00BDCHBW80,GB00BFWFPP71,GB00B39R3707,GB00BMBL1F74,GB00BLH38158,GB00B6RNH572,GB00BM8Z2V59,GB00BPCJD997,GB00BPSNBB36,GB00BJLR0J16,GB00B06YGN05,GB00BD0XH204,GB00B54QLM75,GB00BMBL1D50,GB00BMF9LF76,GB00BYYMZX75,GB00BBJNQY21,GB00BFMCN652,GB00BLBDX619
2022-07-26,-0.19149334840054982,-0.5605487621094452,-0.6481588631804153,-0.6252783801616255,-0.6270598189054958,-0.7705430588450013,-0.6463656642508497,-0.7269153487109316,-0.7916898033623857,-0.7128007644270119,,-0.7472096195489868,-0.6589503785595953,-0.5824870392629373,,,-0.6239233241266641,-0.49595518556515344,-0.5817510045099864,,,-0.5518263000032614,-0.5100168271432558,-0.42180902426226413,,-0.4242162735115575,,-0.33264316853504033,-0.39364117332191284,-0.22586309078959396,,-0.151767972185794,-0.2227295467641924,,-0.04802126760713846,,,0.006786920700812826,0.1717854638047209,0.1815865737903338,0.27605930661981215,,0.2598841811274365,0.3119724252093403,0.3116225413890496,,0.3328120465448456,0.34049042634389254,0.3632835786135327,,0.3960035708979419,0.40612607436605935,0.36894106021998546,0.40499744377722174,0.3926628689325763,0.3561632698210619,0.3860361439572703,0.32974408348146167,0.351991246231074,0.3574845625810631,0.3579780337753341,,,0.35799342859589184,0.3512977390456154,0.347857173559103,0.3273616147722532,0.313330559244379,,0.33931871484956133,0.3575746323784929,0.36668092067984975,0.3572017703029558
2022-07-27,-0.15138531378116907,-0.5271440183881605,-0.7120588254908332,-0.6937468714271692,-0.6231373306287519,-0.76424001552769,-0.633962788466944,-0.7142054723846248,-0.777560777896725,-0.7012860789637352,,-0.741584345401538,-0.6533092053931407,-0.5767417762580868,,,-0.6275521052346177,-0.49465401600382847,-0.5856014600669387,,,-0.5550390414808006,-0.5127837241800784,-0.4252954130939002,,-0.428235536262289,,-0.34314669726152314,-0.39149915747369635,-0.2294986369232436,,-0.15824318662214287,-0.22596438382323364,,-0.05091125969489533,,,0.0036045409846124986,0.16842733239891347,0.17297737003916797,0.2777599727307051,,0.26348663247424464,0.31823324774054,0.3238977844267885,,0.34382658115818626,0.35179527681740463,0.372530113459672,,0.4118812450824235,0.4204783924265319,0.38280769807661075,0.4191739114370146,0.39927354189913855,0.3663124619508779,0.3981181005951613,0.3417999359382158,0.3636829506218999,0.36821709451901996,0.37003502612992073,,,0.3678294575506246,0.3662329214022138,0.3654815637270837,0.34381562165642077,0.32600274623613495,,0.35233999735260096,0.3703999907287646,0.3784554807255059,0.3674238540326598
2022-07-28,-0.2558505675791916,-0.5711913930370324,-0.8144416999728229,-0.7622638490747615,-0.6904143171727911,-0.8180140544540943,-0.6645315864627127,-0.7406426484714762,-0.8056015852753307,-0.7309348223301986,,-0.7709156265796184,-0.6865703025878808,-0.6064170323149318,,,-0.6502049970934305,-0.5172533301769999,-0.6108124699300898,,,-0.5890215460810893,-0.546470310008976,-0.4348500528260627,,-0.45178530230131086,,-0.3513878749514231,-0.39806582048502476,-0.2492641615460835,,-0.16999045761811651,-0.23349076702866736,,-0.05867567902159583,,,-0.0005706512024620183,0.17140186064375595,0.15502368293982938,0.2517665914055898,,0.23762071563303044,0.2892158727580873,0.3036820083406177,,0.3279058298546386,0.32861442800595464,0.3604981107899309,,0.38947341654843426,0.3997001420406851,0.3609514438833241,0.4004517385331174,0.3873111579820025,0.35210095404190656,0.38484543431144486,0.3228371953671538,0.34292725103421967,0.34500635078180536,0.34257731687583426,,,0.34205248019915324,0.33525678974177947,0.3293213478182906,0.31312140174248276,0.2851907158608434,,0.3173270945466104,0.3405433679681283,0.342590361809719,0.3315592576952735
2022-07-29,-0.16908069343715826,-0.6193072397826591,-0.6994372691270372,-0.6897104639470564,-0.6337292782719532,-0.774436335701617,-0.6396619814259665,-0.6995644078946596,-0.776032912428142,-0.6856834673817007,,-0.7158984130372479,-0.6271550045352077,-0.5493010810417507,,,-0.60732527020668,-0.47491007793874035,-0.5785252273410366,,,-0.5501462917267625,-0.5029654398929944,-0.392421460895804,,-0.4102452609698332,,-0.30623434107279296,-0.34700845636951627,-0.1939172364183801,,-0.1231942142923389,-0.1867386502031688,,-0.02219952432747352,,,0.025859628329413097,0.19264475228141467,0.1611893872743759,0.25827997592996066,,0.24091199250938544,0.30071817855227273,0.3116431301136245,,0.3296394746036174,0.34699371653577027,0.3765937454963468,,0.41137316157687553,0.42322366600424005,0.38364625150051895,0.4246747653870675,0.4079484168897302,0.3778917866087442,0.40743743963372714,0.35298451475207604,0.3709917955990495,0.3576856340160796,0.35513947854286715,,,0.3548200915584011,0.34739121259712064,0.3427919480813115,0.3216467221490499,0.30402621190150264,,0.32656120502099323,0.35662019950216034,0.3643831075652811,0.35371313980358093
2022-08-01,-0.2384419849153258,-0.6386048049549641,-0.7091451264784696,-0.7022573460576077,-0.7150454308482762,-0.8524959680693435,-0.715168569807715,-0.78765608673121,-0.8545277906743377,-0.769493874752583,,-0.7898407799660753,-0.6970534556698358,-0.6127572887204095,,,-0.6629800100495471,-0.5470315833008392,-0.6268935437387925,,,-0.5877872561493888,-0.5491492113574543,-0.44403924560292185,,-0.4483553537034751,,-0.3440064230296691,-0.3883958608733173,-0.22663854167961012,,-0.1482619059975337,-0.2216371425220794,,-0.0534567380411664,,,-0.0023173588114704133,0.15686271420547365,0.11128605530344388,0.19615347350594317,,0.18608146842403506,0.25018683575267636,0.2532622110910532,,0.2892839147449002,0.3051271575482456,0.32893688158207285,,0.36085286229514524,0.3740487929771252,0.3385372802613278,0.3730366212160914,0.35008657033486884,0.3259094157304401,0.35535036459555436,0.30067472654362604,0.31954671059235484,0.301944611728387,0.300369784394995,,,0.2950476227563439,0.28722729911024364,0.28221859418859757,0.2691816742408808,0.2514329256853632,,0.27185918047977337,0.2993600699766411,0.307953169266191,0.2991851104355307
2022-08-02,-0.14527100772769788,-0.5769576517779815,-0.6405421109608145,-0.6355287211726791,-0.7010954253549604,-0.8706841099229725,-0.7379688384011942,-0.8099319913637774,-0.8763640213246154,-0.7914217435586828,,-0.806089244319463,-0.7083998533500381,-0.6236205792633983,,,-0.6591632659953519,-0.5488466915659198,-0.6154174860009349,,,-0.5695123623644067,-0.5343362346017607,-0.4382452792558927,,-0.4377803820222072,,-0.3327749367362757,-0.381747922913216,-0.22134469416236766,,-0.15333790478224282,-0.21416506365681348,,-0.05440296208541307,,,-0.015207828511207553,0.15009495439229523,0.0959642250335013,0.1895095871321957,,0.17338339487626464,0.24469577888014113,0.24031301008284991,,0.2747578617427159,0.29769459799370135,0.3135086587227969,,0.3364464365089588,0.3509661224207902,0.3270604368973405,0.3516164372670477,0.3378575248157675,0.3136325739873535,0.33575611530740906,0.2992367930046421,0.31495941343159706,0.2887748664668809,0.2929012727331512,,,0.2846368431520038,0.2708566269808281,0.2638743547405222,0.24455888554934876,0.22712243951777886,,0.24834265578926504,0.2744368064613558,0.2864725906227438,0.2785227293619351
2022-08-03,-0.05651193600183098,-0.5278948122582615,-0.5629029702663848,-0.5853900510504172,-0.6587414696580416,-0.8089068621249527,-0.6563338520707197,-0.7334190752000086,-0.7994399661201208,-0.7155391214909349,,-0.7281130643901536,-0.6441908384991607,-0.5578843128339862,,,-0.5898390797679267,-0.49289689703587436,-0.5611756592038205,,,-0.5124458368246653,-0.4786702191926198,-0.397912933452637,,-0.3892732963602001,,-0.2856768679448173,-0.3323637516021269,-0.170376155880649,,-0.10254464890754676,-0.1660182984976612,,0.0040691133551025,,,0.041863393185407015,0.1973562776977435,0.14220741684724392,0.24054893090483248,,0.22036107363152588,0.29518750926489173,0.2844195509096556,,0.30940684170315563,0.3311987682786456,0.3484318572575165,,0.3712981919510917,0.38803344464141026,0.368626913767504,0.3921102511726125,0.3820330196488244,0.3596076888774498,0.3819589057225008,0.3478140130841149,0.3639364763564597,0.33245443430383664,0.33905964593765364,,,0.33368188309314173,0.3147747809254732,0.3136439793609383,0.2981167391195342,0.28501952028383837,,0.3008010492266461,0.3293212381148341,0.3425265243513896,0.3356895018969193
2022-08-04,-0.12728453052278826,-0.576748257891283,-0.5999294347066783,-0.6149374143386608,-0.6795508593174795,-0.8265532028657019,-0.6569672029003318,-0.7495654043574965,-0.816751979035071,-0.7313962202829799,,-0.7280237387357921,-0.6554417251897837,-0.5703130652727959,,,-0.5969011162370809,-0.5059813896145195,-0.5721288910583923,,,-0.5279498125651552,-0.4906076445947989,-0.4051592015973845,,-0.4004591005708381,,-0.312911005734,-0.360838574713355,-0.20422321994951462,,-0.13816004056205075,-0.20140335290417935,,-0.03238356042121699,,,0.006577504261886046,0.15734493285441525,0.11039745637074977,0.20566392521251284,,0.1901716393249972,0.267063615376327,0.25047831061734943,,0.27778314644673924,0.3034753531887331,0.31576446573961675,,0.34266435671580897,0.3554460591824114,0.3387295544980925,0.355496447062013,0.3491635468983634,0.32543354654744194,0.34840120327765894,0.3125279264577674,0.3290066989754119,0.2992970077930637,0.30420801783640206,,,0.29877724235488196,0.27974557121588334,0.2792409437982323,0.26393442504923725,0.24938925286989883,,0.26381350796528,0.2877471110549037,0.30071933845402204,0.2916556257466881
2022-08-05,-0.02906980738931241,-0.5487056693463722,-0.6311252176870767,-0.6316448434138666,-0.6966744007021567,-0.8344173368994954,-0.663274201152994,-0.7510344181843283,-0.8216612461159271,-0.7317830385112125,,-0.7143725590990225,-0.6400622362052348,-0.5559782643279163,,,-0.5793287731696034,-0.48738449626598845,-0.5509376747025263,,,-0.5015911610587664,-0.4703451364650034,-0.38395299108151765,,-0.3850719796724288,,-0.29893483738208154,-0.3461407376486311,-0.19205825568921608,,-0.12378461031210618,-0.18591067425520746,,-0.018473644569093867,,,0.015016568112369654,0.1687668901299409,0.12270302851368012,0.21575716267853542,,0.20101555190957446,0.27693432245251587,0.2545762350685408,,0.2882731494855804,0.3138148284849469,0.3271905628975995,,0.3554900548614179,0.3694789462676741,0.35542293727806584,0.37133482201885576,0.36732501757059166,0.3451184290573705,0.3669967916503652,0.3357965412133364,0.35222699649175654,0.3199830577729447,0.32700692323235764,,,0.3212089901434787,0.2999452219600108,0.30100889274605236,0.2840685185331148,0.2720168518803437,,0.2892602023634765,0.31095579554379427,0.32890910038699855,0.32071413374516194
2022-08-08,-0.04570686701898168,-0.5495019869722395,-0.6965055885775795,-0.715008803089191,-0.7575915944318043,-0.907623700711869,-0.7029537413117719,-0.821214151845669,-0.892297046984874,-0.8119780222322135,,-0.7454848804488573,-0.6635277630059613,-0.5691554054134639,,,-0.6061763277029324,-0.5145236792409968,-0.5583149829627877,,,-0.5174904181872997,-0.4813279913122158,-0.391461844148578,,-0.39032877785750686,,-0.31259140253932033,-0.3606254630067998,-0.20693788052664092,,-0.13542784007298947,-0.1974195798017205,,-0.029204379032392074,,,0.013513391293128724,0.16208414052584688,0.1194486656320178,0.22167449697077088,,0.20278504913347212,0.28169358838750425,0.2562925564358233,,0.2866181785100465,0.31538486520216724,0.32500862845084844,,0.3544739036134306,0.3686819072867165,0.35362499490325616,0.3686276578329041,0.36105470175034643,0.34585268950076375,0.36451306094686664,0.3396493954459578,0.3521547063466784,0.3268160104473736,0.3358175078514014,,,0.3304285023476008,0.30757443645929455,0.30674646486398277,0.28943041647287,0.2781806566930787,,0.29375952737350297,0.3151898593464924,0.3355658600204245,0.3262382783544399
2022-08-09,-0.004401739901450138,-0.5337683172556372,-0.6951081396946387,-0.6979777858260049,-0.7674581702857842,-0.920995473099406,-0.6915459280767228,-0.8319149530573136,-0.9104470692660105,-0.8280293178831586,,-0.7545891408123211,-0.6720564860940432,-0.5820108714095823,,,-0.614136582022248,-0.519370234434514,-0.5787300906002342,,,-0.5310695773537791,-0.4972196955340521,-0.41174666699160367,,-0.4027856307496013,,-0.3224054574000453,-0.3684076743269783,-0.2049511715363822,,-0.13061144270028732,-0.1990987020452269,,-0.028522328753841857,,,0.026239057830239686,0.17101275383615774,0.12285442615851903,0.22391763992690147,,0.20588154987837057,0.28361474969308476,0.260372380113981,,0.2919471829605452,0.3231250594337647,0.3303777793829464,,0.36092391608148944,0.3750417234407878,0.3715849279709274,0.37688557210467166,0.37346409882365783,0.3577241167962378,0.37189586670655816,0.35197708478107087,0.363082185507999,0.3366212481321318,0.34741501072265246,,,0.34321256067541717,0.31984348127759565,0.321934749072972,0.30462721147622984,0.29882190409471404,,0.3116985807324591,0.3324154625957287,0.3538070905939745,0.34550105662339037
2022-08-10,0.062264759325064006,-0.4503604100285387,-0.6592212059851299,-0.6706188928887795,-0.7285116069093479,-0.8820471582497309,-0.6663801633990322,-0.8018371579995086,-0.8778627062691872,-0.7986436697442167,,-0.7428902057472547,-0.6665904448559017,-0.5796270989732735,,,-0.6112427243826075,-0.5171653226363845,-0.5745551511325212,,,-0.5307435490165148,-0.4958055487436889,-0.41301898834115497,,-0.40879171515596213,,-0.3312784544344521,-0.3757833435933229,-0.2184654504641842,,-0.14370943197828737,-0.21092772394280912,,-0.04555739485659573,,,0.0034444759782401384,0.15739667138580724,0.11422718263163112,0.2219471893497861,,0.19707389728147753,0.28022247928106914,0.25359095538168913,,0.27935421270103256,0.31053397842268454,0.31239894852784283,,0.34202993379936325,0.35747874108975847,0.354907227624961,0.3584025745294447,0.35565229023535944,0.33826855445924636,0.34702272338927775,0.3315573721118013,0.3427041546998205,0.3161758113160355,0.32711440183431695,,,0.3231285235429498,0.3000035929781967,0.3022740929652114,0.283159569370284,0.27875718074754846,,0.28630647586761154,0.31291939076699504,0.33389377981125506,0.3233928872223334
2022-08-11,0.08301508929373037,-0.44771727921009646,-0.6300671959867379,-0.6386441717380118,-0.718105092393418,-0.874074946887571,-0.6755710035051332,-0.783694319063383,-0.8648118807587118,-0.7910137593701387,,-0.7291514001363747,-0.6457037597806177,-0.5656490896299591,,,-0.5886728784706797,-0.4951759819727118,-0.5442712825422474,,,-0.5056885137263791,-0.4699911464774823,-0.38638157544814483,,-0.38222932326334075,,-0.3030910189774887,-0.3453210403389262,-0.18970103021852186,,-0.11993340309420947,-0.1846433873081642,,-0.025136635819927353,,,0.032849801090460866,0.18675875511318943,0.14673523149854947,0.24690161351472026,,0.22894424067001082,0.3093209486982831,0.2878438175033703,,0.3149043165618516,0.34804376047765034,0.3438517031834677,,0.3808304743272838,0.3945953023181326,0.3880686540773636,0.3888944827036038,0.38636911272622554,0.36964807089511154,0.37781519312553885,0.3647701207628958,0.37572204550853494,0.3533134877851445,0.36334339450512737,,,0.3652289338334228,0.3448506385347082,0.3514678751806401,0.33474544766331,0.335302623105393,,0.3359540294553164,0.3606125179646333,0.3837486084923518,0.3742684448775835
2022-08-12,0.14699666098491276,-0.41563060784448835,-0.6617179897290221,-0.6541880324284113,-0.7878157379695081,-0.9053091224645714,-0.7407134858680674,-0.821515111464608,-0.9125436018764952,-0.8363651353236481,,-0.7683455622934621,-0.6833570454055996,-0.6031854484711222,,,-0.6195187249035172,-0.5217088987802532,-0.5697945332860069,,,-0.5275650298498498,-0.4896983664845862,-0.39657452526745285,,-0.39782598037214945,,-0.3133009955586227,-0.3545764914950126,-0.20405477218683696,,-0.131739917423226,-0.19324424994509537,,-0.028190033557870947,,,0.030834876411803994,0.19030971357996154,0.16368503224239592,0.2659046710988714,,0.24201926109515443,0.32268558448823803,0.30002418810326803,,0.3250671993412463,0.35868037517588913,0.35547244548939644,,0.3890141815739908,0.40423475537860254,0.39656583318278904,0.4000759611493722,0.394123493766632,0.38243222065209515,0.3948490572439681,0.3719659109549144,0.3824516529432427,0.36501594098706047,0.3737937537316261,,,0.3738134483442167,0.3547922056481389,0.3588586842181619,0.3426654355963152,0.33252580938636367,,0.3357458572041199,0.3647097885535682,0.38797475462541414,0.37782847740358777
2022-08-15,0.1451305684171754,-0.4122338403827353,-0.6737499486127041,-0.6795294798622028,-0.811516032697336,-0.9320910484130767,-0.7873964580250697,-0.872768200821351,-0.9699424089543872,-0.8897280492216523,,-0.8099209442043318,-0.7175326625692166,-0.6342826814215122,,,-0.6409701941781013,-0.5464406418829543,-0.5923598123145698,,,-0.5458648361436215,-0.5104523476113046,-0.4099862743446718,,-0.41185790053265114,,-0.3200375425652233,-0.369156444345886,-0.21115131816196162,,-0.1389621586282177,-0.20606949020357243,,-0.03680893455652334,,,0.022116113801794346,0.18790243326265682,0.15289365062456992,0.2580893978349112,,0.2315952358230908,0.31328408897543025,0.2892755400909141,,0.3137853241456626,0.34714043864691874,0.34330625767933903,,0.37851833525257966,0.3949289447354864,0.38922821651760353,0.39463814032509525,0.3882193875558553,0.3740839435491771,0.3837250212141668,0.36518500677655813,0.3753322400500314,0.3578712233805581,0.36728522100344435,,,0.3675747268436252,0.34827779934351516,0.3532501628159238,0.3371003766388909,0.3283540393728622,,0.32893291168142724,0.35647455307042647,0.37964561045625855,0.36524907919003274
2022-08-16,0.19305196492785467,-0.39234930885106745,-0.650324465313283,-0.6636611877210117,-0.7902018753923691,-0.9323138019600268,-0.7949013912323283,-0.8830041676113107,-0.9809099508379305,-0.9009736697215245,,-0.8105318034478698,-0.7151852296865314,-0.6300229261110943,,,-0.6356190153842369,-0.5443236718378834,-0.5842439994261991,,,-0.5335303470011803,-0.4972964547802021,-0.4062895489566427,,-0.39910705647687267,,-0.3033450517937386,-0.3542254951571488,-0.19747684063474003,,-0.12370212154974433,-0.19099825228065392,,-0.025182769664839955,,,0.03336434778006227,0.18991188411936885,0.15532512862777625,0.25480489899282144,,0.2319870847441865,0.3127764742661343,0.29056519121072033,,0.3165302456287166,0.35098057807798455,0.34752971370391955,,0.3809899810610743,0.39598420924795935,0.38817578658101476,0.3907818584627987,0.3889411633094963,0.37115834882852317,0.38163413727112133,0.3617966668850084,0.37222439061410245,0.3518243626181036,0.364086891197375,,,0.36358410427365423,0.3449910888550306,0.3485836359145595,0.33259511611075504,0.3215194826090187,,0.3199686397553859,0.35080891179244417,0.3728211678622295,0.35852370262594174
2022-08-17,-0.028786451679923372,-0.3705591929102279,-0.676769231903896,-0.7092693683711531,-0.8616332085296795,-1.004748538720927,-0.8468361606706226,-0.9217944100224914,-1.0460865409717464,-0.9681601984802233,,-0.8829519310521949,-0.7789258169192527,-0.6949227414905438,,,-0.6861706142397614,-0.5860804953069627,-0.6242273820092873,,,-0.5668199610869781,-0.5222109797519219,-0.4468955434548101,,-0.43334812135290557,,-0.32168365496015966,-0.3759597948935487,-0.20896186097952787,,-0.1382879923615898,-0.20786942811184922,,-0.03332527502087989,,,0.02077317592478285,0.17623706858787305,0.12373390456557583,0.23370985661675506,,0.2032293193978617,0.29221276887707465,0.2585621161778443,,0.291059583401538,0.3303334097779579,0.32210818512423356,,0.35224964706459777,0.37120314093839174,0.37114724528152593,0.36981889698517817,0.37152017057286646,0.3514108286389838,0.3582774746450342,0.34718254364619267,0.35957098718469155,0.3313853499692698,0.3485859139688301,,,0.3485051774254429,0.32412123336757376,0.33084394068170275,0.31571199999003163,0.31267241909408366,,0.30906948920153643,0.336790236154352,0.35848081340449794,0.3473573483822262
2022-08-18,0.01714272397294138,-0.32643324564996884,-0.690692384271207,-0.7063195829166171,-0.8784950121653881,-1.0130364961434108,-0.8777094521979469,-0.933455490174823,-1.0606265589706005,-1.0035176582594438,,-0.9069623785353375,-0.8126638730962822,-0.7319108719126622,,,-0.7256330454075534,-0.6162346302515712,-0.6710058111803646,,,-0.612603677341243,-0.5766995859009808,-0.48951184310251866,,-0.47662816909290795,,-0.3635395597491,-0.4169073804557629,-0.24979488035586245,,-0.1794073015276001,-0.24818019375928121,,-0.0676764294156354,,,-0.022136115606195716,0.14076568004123186,0.08479006083889438,0.19490982713726276,,0.1662805947108558,0.2599022529642663,0.2172165017312181,,0.25391410616027954,0.2972112772850472,0.28510755696534956,,0.30725163649622655,0.3234444202225468,0.33485419164099356,0.3246500558931293,0.33083092016223536,0.3118346929508523,0.3193376792390418,0.310264240933958,0.32210392311642844,0.2862361030791206,0.3090287230217568,,,0.31211459733725677,0.2801974749646218,0.290397718299269,0.2687782844031409,0.290180367590341,,0.2742671335982719,0.2994101760384764,0.3271374017387993,0.31810234685040306
2022-08-19,0.03674388893147974,-0.31959932097475613,-0.6833196907789921,-0.6995976030094995,-0.8322009699337244,-0.9774313293184542,-0.8338531688041618,-0.8909799659278729,-1.0388098570591433,-0.9798586200055677,,-0.8833197641084352,-0.7811262298954837,-0.7116550083142402,,,-0.691454440251254,-0.5845266910495378,-0.6397909596402118,,,-0.58984648041056,-0.549301033847076,-0.4629816328921955,,-0.4521909526885933,,-0.34121523546362503,-0.3899556576647569,-0.22462650831897749,,-0.15741007423124775,-0.22570964622282472,,-0.04390970523632602,,,0.009292295517606785,0.16741383191140383,0.10785668674263398,0.2216594882665679,,0.18718746507444559,0.2906270158414558,0.2471209782075102,,0.28519469442362605,0.33089903819487854,0.3176459722471424,,0.34252274304800606,0.35785584721225894,0.36851718658938354,0.35821415103968973,0.3635952270081418,0.3454860480428359,0.3461460892407201,0.34927894328122655,0.3576281047730488,0.32048169532114956,0.3424501660592854,,,0.3409993315426222,0.29616443220677363,0.30476379065245834,0.2829400178290738,0.29816131981616023,,0.2803395600804933,0.3070320351653179,0.34059055953796497,0.33207741351357123
2022-08-22,-0.10362250345120053,-0.3809604114000373,-0.779252433858002,-0.7400587602843298,-0.8540645955486661,-1.0239547515989051,-0.8642128718186639,-0.9334302011057891,-1.0691191250037033,-1.0169062375554339,,-0.9254977348294431,-0.8297868318257221,-0.7529952292939387,,,-0.7387641105602181,-0.6267785468634679,-0.6807613982735089,,,-0.6302777808909841,-0.5896149600672476,-0.5004302630715184,,-0.489037669403266,,-0.37708719842399435,-0.4270598293900269,-0.2577126650213732,,-0.191650468331215,-0.2599868015609942,,-0.07336330286035989,,,-0.014386314882470106,0.14433582126142142,0.08255701676300323,0.2032682829350996,,0.16606342333159793,0.2705286476898214,0.22687784793581092,,0.2654029049786671,0.3146542761842934,0.2994641132178246,,0.33025395189197515,0.3476212248916986,0.3597363890684242,0.345555913768599,0.3533036818947526,0.33645329940562146,0.3332652326260547,0.339200235112116,0.34873075125172526,0.31210194179448547,0.3338418784812672,,,0.33344423824600966,0.2902020223462091,0.3018289789476069,0.2813781822041007,0.299631023604049,,0.27829946785043663,0.3043942948025087,0.34299952409138584,0.33584114054181524
2022-08-23,-0.12548045782968462,-0.4314189837415017,-0.9344621022445311,-0.8311648501708547,-0.8690789334306238,-1.059811394534346,-0.9144059455034717,-0.9646090169505297,-1.0820462963719906,-1.051223294038837,,-0.9583051656267612,-0.8676234951815189,-0.7951172593574122,,,-0.7602587966621668,-0.6550114429970979,-0.7288759304370103,,,-0.6684541000394079,-0.6296407920779374,-0.5562223412932604,,-0.5364921941552178,,-0.4243383024032094,-0.4759669750046417,-0.3005105281195655,,-0.22552969320899374,-0.29884876573201735,,-0.10430192818478277,,,-0.04388737921687264,0.12255632709590213,0.04521438168627364,0.17153186051205596,,0.1334447150631895,0.23931461867579673,0.1943893811401688,,0.23293729982630132,0.28315336389023765,0.26731117859576864,,0.3003438555204836,0.31901108731304473,0.3348836216083191,0.3188152251214652,0.3296460332780274,0.31322087092892015,0.30823982080213486,0.3182032534100616,0.32695342310374803,0.2884245859157252,0.3153738538112921,,,0.3139711513935391,0.268910485561423,0.2845207393669817,0.257259955353753,0.2883431408131481,,0.26204302981232996,0.2866152433104739,0.32264713137341444,0.3181653102430643
2022-08-24,-0.15264004603786546,-0.45496166467171384,-0.8782342755612706,-0.7867145124459096,-0.7440188829616315,-0.9845428922375996,-0.8110453383890851,-0.8769464833253862,-0.9951048818434047,-0.9631032641053959,,-0.863790040891701,-0.7827207226009247,-0.7020955694645952,,,-0.6819037012944588,-0.5810792961239549,-0.6631146629226616,,,-0.5997189813283674,-0.5653325007948266,-0.5109449164110689,,-0.49636144407818356,,-0.3946649565063451,-0.4491520354476669,-0.2764320767394144,,-0.19772377604494548,-0.2811486698267188,,-0.06452277521950982,,,-0.007666204599463905,0.1668802867127971,0.06736516427717815,0.20410552730393428,,0.16024068332018984,0.2692256066846259,0.22219213719337055,,0.2574455750326379,0.3164197396961387,0.2917544209451492,,0.31273207086433735,0.34477037430048396,0.36997170150588393,0.34021303268742875,0.3573282930556733,0.3433707034390121,0.3344369434719045,0.35440785479342607,0.36343854573616985,0.319429533729734,0.35283946268214766,,,0.3502768144559684,0.29495248822581954,0.3064118298635033,0.2823786308640149,0.3173397742850761,,0.2870152926839769,0.3119470676628057,0.33646250192535004,0.3355779381075683
2022-08-25,-0.22780326904352308,-0.5136704355106059,-0.8918371624685513,-0.7552197861428002,-0.808423707774351,-1.024595573814635,-0.8399075645581989,-0.9218101085944926,-1.0345033177301277,-0.9971824699765286,,-0.8908013938500313,-0.8088400220626214,-0.7219063707829722,,,-0.6984602288050243,-0.5961856884707493,-0.6682546759165375,,,-0.6077593487089201,-0.5720074534497602,-0.49925922512994836,,-0.4959999909337087,,-0.39885152312618904,-0.45146313467941573,-0.2763439545777976,,-0.2020011144075411,-0.2858928807006015,,-0.06301619971509557,,,-0.018486912685779112,0.1600155099911373,0.08971905046392502,0.2122723994475417,,0.16388065847970837,0.27586356089910735,0.22549473548526083,,0.2594953164170934,0.3192533064961606,0.2927735213971708,,0.3250602299763496,0.34361486087396803,0.37279367766855215,0.34403680452863167,0.3583604893829883,0.3440456991159599,0.33468928656152946,0.35507150997862513,0.3639779476122179,0.31871735501895776,0.35278981986476765,,,0.3512780855620786,0.29617989277360635,0.3090958188625042,0.28256693380367415,0.3226754916304823,,0.29270946832926587,0.31817501733824377,0.36117233157694556,0.36059147365139577
2022-08-26,-0.23755439975274936,-0.6233408443071708,-0.9620707709649228,-0.7604444675543673,-0.8111714366193066,-1.0208680259768783,-0.8212175637248279,-0.8853981596390689,-1.0091652285472967,-0.9504854702606002,,-0.8854090615386415,-0.7964693218232679,-0.7137885253337398,,,-0.6926154741093568,-0.5887839576301435,-0.6717125579812789,,,-0.6128673896689179,-0.5669083694998953,-0.5012778557069965,,-0.4974977800948804,,-0.3955136594722641,-0.44671531941915027,-0.27509915725075185,,-0.2033099627325978,-0.2811163528314271,,-0.06575540273882839,,,-0.019499096870546132,0.1807546036598298,0.11352858609047196,0.22742462113634837,,0.18239065849337838,0.2870686906191429,0.24351892103106318,,0.2727623501685752,0.3321937389189132,0.3131948992521381,,0.35372950574852274,0.3676165341672754,0.3887483463522392,0.3647275467148789,0.36816223300490597,0.3484548177182931,0.3398028054890383,0.36416953128176816,0.3645624199523502,0.32204530510427176,0.36066384997767864,,,0.352672196936684,0.29348683307068235,0.31401076810802414,0.2767294159270357,0.30610154863204464,,0.28156399761133816,0.3055669904259122,0.3468574344851842,0.34533379967869027
